txn_id,timestamp,source_account,dest_account,amount,channel,txn_type
MOCK_001475,2026-05-08T03:09:10,NEW0000032,549B9965,435620.88,UPI,payment
MOCK_001476,2026-05-22T08:59:49,618A9717,525E1591,289949.56,UPI,debit
MOCK_001477,2026-05-13T11:56:42,NEW0000015,NEW0000066,8068.93,ATM,debit
MOCK_001478,2026-05-04T18:16:11,NEW0000153,868A4181,253473.9,NEFT,debit
MOCK_001479,2026-05-21T04:38:23,928C4969,073A8578,35705.87,branch_cash,cash_in
MOCK_001480,2026-05-17T06:17:12,NEW0000244,NEW0000092,487549.66,ATM,cash_out
MOCK_001481,2026-05-18T21:06:10,NEW0000075,NEW0000041,22314.84,RTGS,debit
MOCK_001482,2026-05-25T19:07:14,238A9883,NEW0000244,357886.83,ATM,payment
MOCK_001483,2026-05-08T06:50:58,013C2991,NEW0000292,190551.02,NEFT,transfer
MOCK_001484,2026-05-27T14:44:15,NEW0000057,NEW0000200,366978.29,NEFT,debit
MOCK_001485,2026-05-26T06:14:07,NEW0000155,80026B6A0,220514.3,cheque,payment
MOCK_001486,2026-05-12T19:12:03,NEW0000075,NEW0000084,399504.99,ATM,payment
MOCK_001487,2026-05-12T16:50:22,118C2559,NEW0000177,222509.29,branch_cash,cash_in
MOCK_001488,2026-05-24T12:04:51,8005FF2D0,073A8578,302613.24,net_banking,cash_out
MOCK_001489,2026-05-20T18:54:31,233C9131,NEW0000062,337055.82,RTGS,debit
MOCK_001490,2026-05-04T22:57:40,611C3534,NEW0000010,204257.31,RTGS,debit
MOCK_001491,2026-05-23T01:01:44,605E6253,549B9965,7765.97,NEFT,cash_out
MOCK_001492,2026-05-05T21:40:05,8005FF2D0,NEW0000120,63207.71,UPI,cash_out
MOCK_001493,2026-05-25T23:53:54,8001D2320,NEW0000033,433441.33,branch_cash,cash_out
MOCK_001494,2026-05-15T05:49:34,930B2367,NEW0000061,59523.63,ATM,debit
MOCK_001495,2026-05-04T13:55:40,NEW0000027,NEW0000011,369376.82,ATM,cash_out
MOCK_001496,2026-05-15T01:02:54,NEW0000161,NEW0000013,378832.46,RTGS,payment
MOCK_001497,2026-05-05T01:37:18,NEW0000150,NEW0000130,76136.68,UPI,debit
MOCK_001498,2026-05-16T13:20:09,575E8550,NEW0000097,219299.13,cheque,transfer
MOCK_001499,2026-05-26T03:08:17,800043C00,NEW0000200,448651.84,branch_cash,cash_in
MOCK_001500,2026-05-03T00:51:25,NEW0000244,NEW0000036,406995.45,IMPS,cash_out
MOCK_001501,2026-05-05T19:53:12,NEW0000200,NEW0000080,173679.33,RTGS,transfer
MOCK_001502,2026-05-15T00:06:07,800043C00,8001D2320,469603.05,cheque,debit
MOCK_001503,2026-05-05T15:49:12,NEW0000059,NEW0000036,103429.49,RTGS,transfer
MOCK_001504,2026-05-27T02:43:02,618A9717,NEW0000138,399498.01,UPI,cash_out
MOCK_001505,2026-05-28T17:27:20,NEW0000006,611C3534,213257.02,net_banking,debit
MOCK_001506,2026-05-06T19:44:27,NEW0000145,NEW0000010,222208.09,branch_cash,cash_out
MOCK_001507,2026-05-06T15:41:19,233C9131,NEW0000187,484220.1,NEFT,payment
MOCK_001508,2026-05-14T09:41:21,NEW0000083,NEW0000204,226737.49,NEFT,cash_in
MOCK_001509,2026-05-26T07:21:17,NEW0000009,614B5989,158770.42,UPI,transfer
MOCK_001510,2026-05-10T11:58:54,013C2991,NEW0000210,132650.37,RTGS,cash_out
MOCK_001511,2026-05-10T15:21:15,NEW0000187,233C9131,317390.01,NEFT,debit
MOCK_001512,2026-05-04T06:21:54,NEW0000191,NEW0000013,245350.67,IMPS,payment
MOCK_001513,2026-05-29T08:17:29,80052F960,80071E780,117365.55,ATM,cash_out
MOCK_001514,2026-05-15T04:20:22,549B9965,NEW0000059,333991.22,net_banking,cash_out
MOCK_001515,2026-05-11T15:04:21,8006524E0,868A4181,56192.59,cheque,cash_out
MOCK_001516,2026-05-06T14:56:20,NEW0000083,NEW0000013,88105.46,ATM,transfer
MOCK_001517,2026-05-24T11:35:47,930B2367,NEW0000198,420062.01,net_banking,debit
MOCK_001518,2026-05-25T15:15:56,495E4167,NEW0000280,107560.94,branch_cash,transfer
MOCK_001519,2026-05-19T23:59:19,NEW0000244,NEW0000055,404517.18,branch_cash,cash_out
MOCK_001520,2026-05-11T15:05:35,800422350,NEW0000292,169927.38,UPI,cash_in
MOCK_001521,2026-05-27T00:30:01,NEW0000210,8001D2320,103108.35,NEFT,debit
MOCK_001522,2026-05-02T00:36:14,NEW0000033,NEW0000005,401208.41,NEFT,cash_in
MOCK_001523,2026-05-03T09:20:23,NEW0000196,NEW0000016,259329.31,ATM,debit
MOCK_001524,2026-05-12T03:11:38,8001D2320,NEW0000101,145100.84,RTGS,cash_in
MOCK_001525,2026-05-01T15:53:34,928C4969,495E4167,18047.13,UPI,debit
MOCK_001526,2026-05-08T14:51:17,930B2367,NEW0000010,141552.03,UPI,payment
MOCK_001527,2026-05-07T00:03:15,NEW0000176,NEW0000280,406499.79,branch_cash,cash_out
MOCK_001528,2026-05-04T17:09:37,118C2559,NEW0000021,36954.38,branch_cash,transfer
MOCK_001529,2026-05-05T15:19:53,8006524E0,NEW0000038,367939.34,branch_cash,payment
MOCK_001530,2026-05-25T20:56:15,NEW0000079,NEW0000108,371744.24,cheque,cash_in
MOCK_001531,2026-05-28T23:19:22,868A4181,130B7545,235705.46,cheque,cash_out
MOCK_001532,2026-05-14T19:22:36,714B6082,8003479D0,453833.8,IMPS,cash_out
MOCK_001533,2026-05-27T12:48:48,800043C00,NEW0000095,357292.22,net_banking,payment
MOCK_001534,2026-05-22T16:53:31,216B4120,NEW0000210,184917.12,NEFT,cash_in
MOCK_001535,2026-05-28T05:28:43,NEW0000074,NEW0000024,84636.16,net_banking,debit
MOCK_001536,2026-05-26T09:48:42,8002BA920,8003479D0,361518.98,IMPS,transfer
MOCK_001537,2026-05-17T09:38:43,NEW0000064,118C2559,417163.37,UPI,cash_in
MOCK_001538,2026-05-14T00:24:41,NEW0000153,922D3093,345201.77,net_banking,debit
MOCK_001539,2026-05-24T10:43:53,130B7545,NEW0000145,257220.41,NEFT,transfer
MOCK_001540,2026-05-01T15:52:25,063A7560,NEW0000049,81054.94,NEFT,payment
MOCK_001541,2026-05-25T00:55:54,NEW0000010,NEW0000013,85369.34,net_banking,payment
MOCK_001542,2026-05-15T09:44:24,NEW0000140,922D3093,58800.46,cheque,cash_in
MOCK_001543,2026-05-09T01:20:26,909E1852,NEW0000144,70767.38,IMPS,debit
MOCK_001544,2026-05-23T22:02:53,NEW0000095,005B7236,231445.45,ATM,payment
MOCK_001545,2026-05-16T10:08:00,614B5989,NEW0000002,208157.31,RTGS,cash_out
MOCK_001546,2026-05-10T16:09:49,922D3093,457A1192,347025.65,net_banking,cash_in
MOCK_001547,2026-05-04T05:47:42,909E1852,8001D2320,175232.89,IMPS,cash_in
MOCK_001548,2026-05-29T08:57:18,NEW0000049,NEW0000013,364664.26,ATM,debit
MOCK_001549,2026-05-10T20:01:56,NEW0000065,130B7545,38747.29,RTGS,transfer
MOCK_001550,2026-05-05T23:12:50,NEW0000071,NEW0000200,63360.78,branch_cash,cash_in
MOCK_001551,2026-05-30T21:33:38,013C2991,NEW0000188,334251.77,net_banking,payment
MOCK_001552,2026-05-30T20:26:16,NEW0000210,NEW0000023,73254.36,RTGS,cash_out
MOCK_001553,2026-05-07T15:35:14,NEW0000082,800422350,255857.51,net_banking,cash_out
MOCK_001554,2026-05-06T16:39:37,NEW0000083,NEW0000049,120394.04,branch_cash,cash_out
MOCK_001555,2026-05-26T08:09:26,NEW0000180,472B9107,158492.79,NEFT,debit
MOCK_001556,2026-05-07T22:28:18,NEW0000042,NEW0000071,419939.65,net_banking,cash_out
MOCK_001557,2026-05-22T03:17:36,NEW0000064,NEW0000142,326049.54,RTGS,transfer
MOCK_001558,2026-05-21T14:05:11,NEW0000119,NEW0000088,106897.84,IMPS,cash_out
MOCK_001559,2026-05-22T11:03:40,118C2559,NEW0000050,180502.08,IMPS,transfer
MOCK_001560,2026-05-13T07:39:07,NEW0000204,073A8578,251401.65,UPI,debit
MOCK_001561,2026-05-20T08:02:46,130B7545,8003479D0,21968.25,cheque,cash_in
MOCK_001562,2026-05-23T20:31:57,NEW0000146,NEW0000183,498615.82,net_banking,cash_out
MOCK_001563,2026-05-27T11:39:19,118C2559,NEW0000192,403717.27,UPI,cash_in
MOCK_001564,2026-05-09T14:06:44,614B5989,118C2559,435457.9,RTGS,transfer
MOCK_001565,2026-05-04T00:36:51,NEW0000010,NEW0000074,157125.13,cheque,payment
MOCK_001566,2026-05-16T08:43:34,NEW0000188,575E8550,448869.26,RTGS,debit
MOCK_001567,2026-05-20T13:43:50,NEW0000093,289C9503,208195.2,UPI,transfer
MOCK_001568,2026-05-13T22:39:12,NEW0000049,NEW0000292,41993.51,net_banking,transfer
MOCK_001569,2026-05-09T09:31:21,457A1192,NEW0000104,317653.5,UPI,cash_in
MOCK_001570,2026-05-28T13:58:11,NEW0000054,NEW0000145,418054.45,NEFT,debit
MOCK_001571,2026-05-09T20:37:44,NEW0000022,8001A4930,364777.89,RTGS,cash_in
MOCK_001572,2026-05-11T13:26:09,216B4120,NEW0000002,318976.43,net_banking,transfer
MOCK_001573,2026-05-10T06:37:53,NEW0000063,575E8550,373706.74,RTGS,cash_in
MOCK_001574,2026-05-07T19:36:29,614B5989,NEW0000280,282524.33,branch_cash,payment
MOCK_001575,2026-05-15T07:37:15,NEW0000069,NEW0000045,129684.45,net_banking,cash_in
MOCK_001576,2026-05-26T09:23:20,NEW0000054,NEW0000147,224842.08,RTGS,transfer
MOCK_001577,2026-05-28T14:35:48,NEW0000149,8006524E0,105339.29,branch_cash,cash_in
MOCK_001578,2026-05-17T14:40:11,NEW0000174,NEW0000053,349829.92,cheque,transfer
MOCK_001579,2026-05-13T15:54:27,928C4969,NEW0000145,15733.71,NEFT,debit
MOCK_001580,2026-05-29T11:41:44,NEW0000047,NEW0000145,161502.25,branch_cash,debit
MOCK_001581,2026-05-18T10:07:49,NEW0000082,NEW0000161,434665.86,UPI,payment
MOCK_001582,2026-05-10T02:00:02,NEW0000204,868A4181,456575.28,cheque,payment
MOCK_001583,2026-05-30T22:24:19,549B9965,NEW0000112,228228.27,branch_cash,cash_out
MOCK_001584,2026-05-30T04:08:53,495E4167,073A8578,168945.75,branch_cash,cash_in
MOCK_001585,2026-05-06T05:39:37,NEW0000210,NEW0000129,210498.78,cheque,debit
MOCK_001586,2026-05-15T14:12:15,216B4120,8001D2320,443298.76,IMPS,debit
MOCK_001587,2026-05-05T09:19:19,NEW0000033,NEW0000013,154643.68,RTGS,cash_in
MOCK_001588,2026-05-08T03:50:22,8001D2320,289C9503,100211.26,RTGS,cash_in
MOCK_001589,2026-05-22T04:36:58,549B9965,928C4969,45092.55,IMPS,payment
MOCK_001590,2026-05-08T17:37:57,NEW0000198,8003479D0,172362.48,net_banking,debit
MOCK_001591,2026-05-19T06:24:41,NEW0000178,8003479D0,415675.18,IMPS,transfer
MOCK_001592,2026-05-20T09:53:53,NEW0000244,NEW0000034,386632.49,cheque,cash_out
MOCK_001593,2026-05-29T11:14:21,8006524E0,800043C00,13457.87,RTGS,payment
MOCK_001594,2026-05-30T15:21:41,NEW0000204,922D3093,299589.1,branch_cash,transfer
MOCK_001595,2026-05-11T06:06:12,NEW0000035,618A9717,150975.94,NEFT,cash_in
MOCK_001596,2026-05-16T02:26:54,549B9965,611C3534,193413.89,net_banking,transfer
MOCK_001597,2026-05-26T02:45:17,714B6082,930B2367,417117.91,net_banking,transfer
MOCK_001598,2026-05-01T14:14:33,NEW0000292,930B2367,80450.28,RTGS,debit
MOCK_001599,2026-05-20T12:01:06,575E8550,800043C00,211234.31,UPI,cash_in
MOCK_001600,2026-05-22T20:36:09,118C2559,NEW0000154,251035.77,net_banking,cash_in
MOCK_001601,2026-05-21T14:04:18,NEW0000093,549B9965,265860.5,branch_cash,transfer
MOCK_001602,2026-05-29T15:34:41,NEW0000204,NEW0000181,128925.7,net_banking,cash_out
MOCK_001603,2026-05-23T08:13:51,611C3534,800043C00,183558.39,ATM,cash_in
MOCK_001604,2026-05-27T08:20:52,575E8550,216B4120,133625.09,cheque,cash_in
MOCK_001605,2026-05-02T17:29:40,545A5242,NEW0000074,297893.5,ATM,transfer
MOCK_001606,2026-05-26T23:18:10,930B2367,8001A4930,47295.34,RTGS,cash_out
MOCK_001607,2026-05-30T23:08:16,NEW0000280,NEW0000145,122057.91,net_banking,transfer
MOCK_001608,2026-05-05T21:48:59,073A8578,238A9883,190962.68,NEFT,cash_in
MOCK_001609,2026-05-02T02:04:43,NEW0000191,930B2367,91973.34,cheque,transfer
MOCK_001610,2026-05-28T17:08:27,NEW0000110,NEW0000049,130495.26,cheque,debit
MOCK_001611,2026-05-19T04:01:01,495E4167,NEW0000012,286672.27,IMPS,cash_out
MOCK_001612,2026-05-25T08:21:48,80052F960,NEW0000070,335723.11,branch_cash,payment
MOCK_001613,2026-05-01T21:48:32,NEW0000069,928C4969,391027.47,RTGS,cash_in
MOCK_001614,2026-05-16T10:40:57,238A9883,NEW0000162,48582.88,IMPS,transfer
MOCK_001615,2026-05-30T13:54:17,NEW0000056,611C3534,413489.22,branch_cash,debit
MOCK_001616,2026-05-01T14:38:30,80071E780,8005FF2D0,171481.93,ATM,cash_in
MOCK_001617,2026-05-25T05:20:51,NEW0000038,118C2559,105326.59,RTGS,cash_out
MOCK_001618,2026-05-04T19:35:08,618A9717,NEW0000146,315695.72,ATM,transfer
MOCK_001619,2026-05-16T07:23:43,80026B6A0,611C3534,225755.08,net_banking,transfer
MOCK_001620,2026-05-28T10:08:50,013C2991,NEW0000054,215771.08,UPI,cash_in
MOCK_001621,2026-05-27T02:20:27,800043C00,NEW0000096,65857.38,NEFT,transfer
MOCK_001622,2026-05-15T01:06:57,928C4969,NEW0000146,89319.43,RTGS,cash_out
MOCK_001623,2026-05-30T02:10:30,NEW0000054,NEW0000107,139447.07,ATM,transfer
MOCK_001624,2026-05-16T10:14:05,NEW0000175,NEW0000195,251157.31,branch_cash,payment
MOCK_001625,2026-05-22T19:39:14,NEW0000126,NEW0000073,78492.33,RTGS,cash_out
MOCK_001626,2026-05-23T12:37:27,8006524E0,NEW0000195,328098.74,NEFT,cash_out
MOCK_001627,2026-05-10T04:03:18,714B6082,NEW0000105,318212.07,IMPS,payment
MOCK_001628,2026-05-28T16:46:45,NEW0000128,NEW0000153,366076.68,UPI,cash_in
MOCK_001629,2026-05-05T09:59:00,NEW0000042,8003479D0,475923.52,UPI,debit
MOCK_001630,2026-05-10T08:53:53,NEW0000167,525E1591,425156.0,RTGS,cash_out
MOCK_001631,2026-05-10T16:46:00,495E4167,614B5989,161368.87,cheque,transfer
MOCK_001632,2026-05-12T21:30:01,NEW0000052,NEW0000145,341838.71,net_banking,payment
MOCK_001633,2026-05-30T07:43:08,NEW0000118,NEW0000010,418939.35,RTGS,payment
MOCK_001634,2026-05-20T17:25:41,063A7560,618A9717,433532.69,net_banking,cash_out
MOCK_001635,2026-05-27T02:02:53,714B6082,NEW0000183,60499.78,UPI,cash_out
MOCK_001636,2026-05-02T22:29:39,NEW0000292,930B2367,181693.0,net_banking,cash_out
MOCK_001637,2026-05-29T03:31:47,NEW0000026,005B7236,376791.39,NEFT,payment
MOCK_001638,2026-05-24T10:15:33,289C9503,495E4167,105050.39,NEFT,cash_in
MOCK_001639,2026-05-24T20:43:43,NEW0000018,614B5989,376253.71,cheque,cash_in
MOCK_001640,2026-05-13T12:30:02,545A5242,NEW0000129,284119.91,UPI,payment
MOCK_001641,2026-05-28T08:34:15,611C3534,073A8578,181368.49,cheque,cash_in
MOCK_001642,2026-05-24T01:44:49,NEW0000040,472B9107,356542.29,cheque,payment
MOCK_001643,2026-05-15T04:35:32,NEW0000177,238A9883,429575.22,cheque,payment
MOCK_001644,2026-05-29T08:40:58,928C4969,8002BA920,6043.24,ATM,debit
MOCK_001645,2026-05-09T06:32:31,NEW0000132,909E1852,486201.93,RTGS,debit
MOCK_001646,2026-05-24T13:21:08,NEW0000080,80071E780,324191.77,net_banking,payment
MOCK_001647,2026-05-17T14:53:11,80071E780,063A7560,112420.34,IMPS,payment
MOCK_001648,2026-05-10T13:27:15,238A9883,NEW0000030,178257.17,net_banking,debit
MOCK_001649,2026-05-12T02:04:18,NEW0000003,NEW0000134,370691.52,ATM,transfer
MOCK_001650,2026-05-04T06:17:27,868A4181,NEW0000129,135744.07,NEFT,transfer
MOCK_001651,2026-05-09T20:50:34,80026B6A0,005B7236,344852.62,IMPS,payment
MOCK_001652,2026-05-13T21:38:12,NEW0000116,238A9883,275992.31,NEFT,payment
MOCK_001653,2026-05-26T08:49:25,NEW0000016,NEW0000033,151387.4,IMPS,payment
MOCK_001654,2026-05-05T18:29:35,NEW0000049,NEW0000145,268471.45,UPI,cash_in
MOCK_001655,2026-05-22T10:50:54,NEW0000018,NEW0000010,41702.27,IMPS,transfer
MOCK_001656,2026-05-28T15:19:00,928C4969,472B9107,4811.14,branch_cash,transfer
MOCK_001657,2026-05-29T14:09:43,NEW0000113,NEW0000049,402884.87,net_banking,transfer
MOCK_001658,2026-05-09T13:40:28,714B6082,NEW0000126,164326.41,net_banking,debit
MOCK_001659,2026-05-13T02:07:53,130B7545,8006524E0,170577.73,cheque,cash_out
MOCK_001660,2026-05-01T07:35:35,NEW0000049,NEW0000124,159610.58,net_banking,cash_out
MOCK_001661,2026-05-15T18:55:56,063A7560,NEW0000172,47293.04,net_banking,cash_in
MOCK_001662,2026-05-06T06:39:29,NEW0000137,NEW0000049,381428.7,IMPS,cash_in
MOCK_001663,2026-05-05T23:54:25,NEW0000244,NEW0000120,342376.31,IMPS,debit
MOCK_001664,2026-05-20T05:39:10,NEW0000082,605E6253,392907.71,RTGS,debit
MOCK_001665,2026-05-29T21:29:34,NEW0000083,NEW0000121,394376.43,cheque,payment
MOCK_001666,2026-05-19T00:00:10,NEW0000120,NEW0000077,72501.81,ATM,cash_in
MOCK_001667,2026-05-28T08:16:34,NEW0000080,NEW0000013,196777.17,branch_cash,transfer
MOCK_001668,2026-05-18T03:59:16,NEW0000103,714B6082,322899.9,RTGS,cash_out
MOCK_001669,2026-05-11T03:02:49,NEW0000004,NEW0000051,331030.69,cheque,cash_in
MOCK_001670,2026-05-16T19:27:02,NEW0000006,80071E780,279038.5,IMPS,payment
MOCK_001671,2026-05-04T14:42:49,NEW0000112,NEW0000027,121576.48,ATM,cash_out
MOCK_001672,2026-05-19T22:27:22,NEW0000151,618A9717,343903.6,net_banking,payment
MOCK_001673,2026-05-05T22:11:09,238A9883,800422350,28066.72,ATM,cash_in
MOCK_001674,2026-05-23T21:44:04,545A5242,NEW0000028,67151.02,NEFT,cash_in
MOCK_001675,2026-05-08T07:15:05,NEW0000187,8002BA920,294908.26,IMPS,debit
MOCK_001676,2026-05-13T15:45:35,495E4167,8006524E0,278341.65,cheque,transfer
MOCK_001677,2026-05-16T05:47:28,605E6253,80052F960,478600.5,ATM,cash_out
MOCK_001678,2026-05-12T01:16:08,NEW0000054,NEW0000145,230407.24,ATM,payment
MOCK_001679,2026-05-02T02:57:29,NEW0000180,238A9883,70143.57,branch_cash,cash_out
MOCK_001680,2026-05-03T22:14:19,800043C00,NEW0000135,456491.97,ATM,transfer
MOCK_001681,2026-05-27T03:45:30,618A9717,NEW0000083,246009.82,ATM,transfer
MOCK_001682,2026-05-06T10:52:46,NEW0000144,8005FF2D0,265885.9,NEFT,debit
MOCK_001683,2026-05-04T13:08:54,NEW0000156,NEW0000048,383559.97,branch_cash,cash_in
MOCK_001684,2026-05-04T13:04:52,118C2559,NEW0000204,90845.09,ATM,cash_out
MOCK_001685,2026-05-02T01:01:48,80052F960,NEW0000110,200739.02,cheque,transfer
MOCK_001686,2026-05-16T15:36:17,NEW0000099,NEW0000210,213580.55,cheque,payment
MOCK_001687,2026-05-10T17:24:11,605E6253,NEW0000145,384966.21,ATM,debit
MOCK_001688,2026-05-09T19:33:49,605E6253,472B9107,50457.24,UPI,payment
MOCK_001689,2026-05-12T04:05:25,063A7560,NEW0000244,329086.94,IMPS,cash_in
MOCK_001690,2026-05-18T06:00:23,NEW0000280,928C4969,13657.95,net_banking,transfer
MOCK_001691,2026-05-11T03:01:06,NEW0000096,118C2559,190214.48,net_banking,cash_out
MOCK_001692,2026-05-07T01:13:37,928C4969,NEW0000151,46434.98,RTGS,debit
MOCK_001693,2026-05-11T04:14:45,NEW0000185,8001D2320,60187.96,net_banking,debit
MOCK_001694,2026-05-05T09:46:44,NEW0000244,928C4969,399897.61,ATM,cash_out
MOCK_001695,2026-05-01T08:27:12,NEW0000010,NEW0000004,190020.77,branch_cash,cash_out
MOCK_001696,2026-05-04T04:05:11,NEW0000025,472B9107,217080.1,cheque,payment
MOCK_001697,2026-05-23T21:10:33,NEW0000021,NEW0000099,7934.86,cheque,cash_in
MOCK_001698,2026-05-07T05:04:14,495E4167,922D3093,259315.82,RTGS,cash_out
MOCK_001699,2026-05-15T05:28:05,NEW0000015,928C4969,185858.3,branch_cash,payment
MOCK_001700,2026-05-09T19:35:47,549B9965,NEW0000038,182540.35,NEFT,payment
MOCK_001701,2026-05-19T02:47:27,928C4969,NEW0000074,454491.34,cheque,debit
MOCK_001702,2026-05-02T15:52:20,216B4120,8003479D0,367478.07,RTGS,cash_out
MOCK_001703,2026-05-26T11:54:27,80071E780,NEW0000184,84878.42,NEFT,transfer
MOCK_001704,2026-05-06T10:58:04,NEW0000210,063A7560,484365.51,net_banking,cash_out
MOCK_001705,2026-05-01T00:50:26,NEW0000137,238A9883,155722.33,net_banking,cash_in
MOCK_001706,2026-05-05T16:18:43,289C9503,909E1852,238900.14,IMPS,payment
MOCK_001707,2026-05-11T22:47:12,233C9131,NEW0000036,329608.37,NEFT,cash_out
MOCK_001708,2026-05-13T04:03:09,909E1852,NEW0000210,92321.53,cheque,cash_in
MOCK_001709,2026-05-26T02:14:14,NEW0000118,NEW0000133,288587.78,cheque,payment
MOCK_001710,2026-05-02T15:52:31,073A8578,NEW0000148,373970.49,branch_cash,transfer
MOCK_001711,2026-05-02T15:44:44,NEW0000046,NEW0000074,417691.19,IMPS,payment
MOCK_001712,2026-05-17T16:40:28,922D3093,8003479D0,93882.26,branch_cash,cash_out
MOCK_001713,2026-05-22T08:28:39,NEW0000116,NEW0000139,58918.39,cheque,debit
MOCK_001714,2026-05-13T09:25:40,NEW0000086,NEW0000047,170498.09,net_banking,debit
MOCK_001715,2026-05-26T04:45:49,868A4181,NEW0000087,131439.04,ATM,cash_out
MOCK_001716,2026-05-23T04:56:54,NEW0000139,NEW0000210,415040.68,NEFT,debit
MOCK_001717,2026-05-22T23:16:34,NEW0000032,NEW0000078,218087.69,NEFT,debit
MOCK_001718,2026-05-11T18:28:56,525E1591,575E8550,387957.92,IMPS,cash_in
MOCK_001719,2026-05-26T11:43:19,605E6253,80026B6A0,23507.14,ATM,debit
MOCK_001720,2026-05-05T20:40:09,80026B6A0,8001D2320,340201.65,IMPS,payment
MOCK_001721,2026-05-14T12:23:03,909E1852,457A1192,24465.6,branch_cash,cash_in
MOCK_001722,2026-05-23T17:15:51,80026B6A0,NEW0000121,160967.42,cheque,transfer
MOCK_001723,2026-05-11T03:13:01,614B5989,472B9107,461526.85,NEFT,transfer
MOCK_001724,2026-05-12T18:29:23,NEW0000035,8001D2320,195625.22,RTGS,cash_out
MOCK_001725,2026-05-04T10:10:31,457A1192,NEW0000054,113160.27,cheque,payment
MOCK_001726,2026-05-08T08:54:49,NEW0000031,NEW0000149,102923.49,RTGS,cash_in
MOCK_001727,2026-05-16T02:31:42,NEW0000002,NEW0000133,262125.24,net_banking,payment
MOCK_001728,2026-05-30T14:44:35,NEW0000076,NEW0000138,227189.17,NEFT,cash_in
MOCK_001729,2026-05-06T11:27:55,NEW0000010,005B7236,313452.9,branch_cash,debit
MOCK_001730,2026-05-15T03:09:50,614B5989,NEW0000124,112324.46,NEFT,transfer
MOCK_001731,2026-05-12T17:07:34,NEW0000154,NEW0000092,434681.95,net_banking,cash_out
MOCK_001732,2026-05-14T14:27:38,NEW0000074,605E6253,421164.08,cheque,cash_in
MOCK_001733,2026-05-18T07:32:25,NEW0000084,005B7236,41555.85,NEFT,cash_out
MOCK_001734,2026-05-13T21:37:33,800043C00,NEW0000013,51991.69,net_banking,debit
MOCK_001735,2026-05-19T13:44:47,NEW0000144,80026B6A0,21060.19,NEFT,debit
MOCK_001736,2026-05-05T14:34:56,NEW0000164,NEW0000147,58745.51,IMPS,cash_in
MOCK_001737,2026-05-20T02:44:46,614B5989,NEW0000107,359147.32,UPI,cash_in
MOCK_001738,2026-05-26T09:03:56,NEW0000112,NEW0000146,18647.75,branch_cash,cash_out
MOCK_001739,2026-05-02T04:07:49,NEW0000006,549B9965,315264.33,ATM,transfer
MOCK_001740,2026-05-23T04:00:16,714B6082,NEW0000186,424716.55,cheque,cash_in
MOCK_001741,2026-05-14T10:18:00,NEW0000088,495E4167,223009.03,UPI,cash_in
MOCK_001742,2026-05-11T03:56:47,NEW0000074,8001D2320,279243.3,ATM,cash_out
MOCK_001743,2026-05-05T07:32:25,NEW0000199,NEW0000127,166888.3,IMPS,cash_in
MOCK_001744,2026-05-20T17:06:01,NEW0000025,NEW0000023,156469.04,net_banking,payment
MOCK_001745,2026-05-24T13:34:45,NEW0000051,614B5989,175303.45,net_banking,cash_in
MOCK_001746,2026-05-10T05:07:15,NEW0000043,NEW0000010,290927.6,cheque,debit
MOCK_001747,2026-05-10T15:24:31,930B2367,NEW0000019,46690.9,branch_cash,cash_in
MOCK_001748,2026-05-07T10:59:37,NEW0000204,930B2367,460629.95,NEFT,cash_in
MOCK_001749,2026-05-22T11:35:30,NEW0000021,NEW0000210,413068.76,IMPS,debit
MOCK_001750,2026-05-11T15:07:28,NEW0000280,NEW0000210,122683.42,IMPS,cash_out
MOCK_001751,2026-05-12T19:54:28,NEW0000055,611C3534,482295.6,net_banking,cash_out
MOCK_001752,2026-05-21T00:23:30,8005FF2D0,NEW0000049,93037.16,branch_cash,debit
MOCK_001753,2026-05-18T16:03:16,NEW0000099,NEW0000180,401715.01,cheque,cash_out
MOCK_001754,2026-05-04T17:45:31,495E4167,NEW0000054,479045.97,RTGS,cash_in
MOCK_001755,2026-05-29T02:32:07,NEW0000179,8006524E0,64391.05,net_banking,debit
MOCK_001756,2026-05-27T21:32:29,238A9883,NEW0000054,410540.56,IMPS,cash_out
MOCK_001757,2026-05-25T03:12:06,800422350,545A5242,295535.55,NEFT,payment
MOCK_001758,2026-05-17T20:59:13,545A5242,800422350,238318.46,RTGS,transfer
MOCK_001759,2026-05-28T15:48:39,NEW0000016,NEW0000070,126013.52,UPI,debit
MOCK_001760,2026-05-20T05:39:36,614B5989,NEW0000034,107609.92,net_banking,cash_in
MOCK_001761,2026-05-28T15:55:55,575E8550,NEW0000210,399210.19,branch_cash,payment
MOCK_001762,2026-05-30T14:13:44,NEW0000174,922D3093,26494.93,ATM,debit
MOCK_001763,2026-05-21T02:00:31,063A7560,NEW0000135,365192.87,IMPS,payment
MOCK_001764,2026-05-09T19:09:27,NEW0000198,NEW0000045,14753.48,net_banking,transfer
MOCK_001765,2026-05-19T19:24:47,868A4181,NEW0000146,402458.93,branch_cash,cash_out
MOCK_001766,2026-05-18T05:47:16,NEW0000204,472B9107,88713.7,branch_cash,cash_in
MOCK_001767,2026-05-12T00:03:17,549B9965,457A1192,175606.83,NEFT,cash_in
MOCK_001768,2026-05-30T10:13:36,868A4181,216B4120,30459.84,UPI,cash_in
MOCK_001769,2026-05-01T14:39:17,922D3093,NEW0000135,2340.47,branch_cash,cash_in
